rgb
"rgb(22,49,31)"
"rgb(20,50,33)"
"rgb(18,51,34)"
"rgb(15,51,36)"
"rgb(12,52,37)"
"rgb(9,52,39)"
"rgb(6,53,40)"
"rgb(4,53,41)"
"rgb(1,54,43)"
"rgb(0,54,44)"
"rgb(0,55,46)"
"rgb(0,56,48)"
"rgb(0,56,49)"
"rgb(0,57,51)"
"rgb(0,57,53)"
"rgb(0,58,55)"
"rgb(0,58,57)"
"rgb(0,58,59)"
"rgb(0,59,61)"
"rgb(0,59,63)"
"rgb(0,60,65)"
"rgb(0,60,67)"
"rgb(0,60,69)"
"rgb(0,61,71)"
"rgb(0,61,73)"
"rgb(0,61,75)"
"rgb(0,62,78)"
"rgb(0,62,80)"
"rgb(0,62,82)"
"rgb(0,62,84)"
"rgb(0,63,86)"
"rgb(0,63,88)"
"rgb(0,63,89)"
"rgb(0,63,91)"
"rgb(0,64,93)"
"rgb(2,64,95)"
"rgb(9,64,97)"
"rgb(17,64,99)"
"rgb(22,63,101)"
"rgb(27,63,103)"
"rgb(31,63,105)"
"rgb(34,63,106)"
"rgb(37,63,108)"
"rgb(39,63,109)"
"rgb(41,63,110)"
"rgb(43,64,111)"
"rgb(44,64,112)"
"rgb(45,64,113)"
"rgb(46,65,114)"
"rgb(46,65,114)"
"rgb(46,66,115)"
"rgb(46,67,116)"
"rgb(46,68,116)"
"rgb(45,69,116)"
"rgb(44,70,116)"
"rgb(42,71,116)"
"rgb(40,72,116)"
"rgb(38,73,116)"
"rgb(35,74,115)"
"rgb(31,76,114)"
"rgb(27,77,113)"
"rgb(22,78,112)"
"rgb(20,79,111)"
"rgb(18,80,111)"
"rgb(15,81,110)"
"rgb(13,81,109)"
"rgb(10,82,108)"
"rgb(7,83,107)"
"rgb(4,83,106)"
"rgb(1,84,104)"
"rgb(0,85,103)"
"rgb(0,85,102)"
"rgb(0,85,100)"
"rgb(0,86,99)"
"rgb(0,86,97)"
"rgb(0,86,95)"
"rgb(0,87,93)"
"rgb(0,87,92)"
"rgb(0,87,90)"
"rgb(0,87,88)"
"rgb(0,87,86)"
"rgb(1,87,84)"
"rgb(4,87,82)"
"rgb(7,86,80)"
"rgb(11,86,78)"
"rgb(14,86,76)"
"rgb(17,85,74)"
"rgb(20,85,72)"
"rgb(23,84,70)"
"rgb(36,32,28)"
"rgb(37,33,28)"
"rgb(37,33,28)"
"rgb(38,33,28)"
"rgb(38,34,28)"
"rgb(38,34,28)"
"rgb(39,35,28)"
"rgb(39,35,28)"
"rgb(40,36,28)"
"rgb(40,36,28)"
"rgb(40,37,27)"
"rgb(40,37,27)"
"rgb(41,37,27)"
"rgb(41,38,27)"
"rgb(41,38,27)"
"rgb(41,39,27)"
"rgb(41,39,26)"
"rgb(41,39,26)"
"rgb(41,40,26)"
"rgb(41,40,26)"
"rgb(41,41,26)"
"rgb(41,41,25)"
"rgb(41,42,25)"
"rgb(41,42,25)"
"rgb(40,43,25)"
"rgb(40,43,25)"
"rgb(40,44,25)"
"rgb(39,44,25)"
"rgb(38,45,25)"
"rgb(38,45,25)"
"rgb(37,46,26)"
"rgb(36,46,26)"
"rgb(35,47,27)"
"rgb(34,47,27)"
"rgb(33,48,28)"
"rgb(31,49,29)"
"rgb(30,49,29)"
"rgb(28,50,30)"
"rgb(26,50,32)"
"rgb(24,51,33)"
"rgb(22,52,34)"
"rgb(19,52,36)"
"rgb(17,53,38)"
"rgb(14,53,39)"
"rgb(12,54,40)"
